city,pincode,date,population_density,no_of_hospitals,avg_capacity,pm2_5,pm10,temperature_mean_c,relative_humidity_mean,uv_index_mean,rain_mm,is_weekend,is_festival,school_open,month,respiratory_risk,flu_risk,vector_risk,gastro_risk,patient_load,respiratory_cases,flu_cases,vector_cases,gastro_cases,other_cases
Delhi,110011,2025-07-06,14463,17,384,79.0,96.8,25.6,52.0,8.0,0.1,1,0,1,7,0.324,0.13,0.288,0.07,309,105,41,86,11,66
Delhi,110011,2025-07-07,14463,17,384,101.7,104.6,25.1,49.0,7.7,7.3,0,0,1,7,0.46,0.13,0.296,0.07,325,138,26,81,18,62
Delhi,110011,2025-07-08,14463,17,384,98.8,110.5,25.2,33.8,7.4,0.2,0,0,1,7,0.443,0.13,0.215,0.07,307,133,31,51,17,75
Delhi,110011,2025-07-09,14463,17,384,101.1,128.2,25.2,48.9,6.4,0.9,0,0,1,7,0.456,0.13,0.276,0.07,287,119,33,55,25,55
Delhi,110011,2025-07-10,14463,17,384,87.1,109.9,23.8,50.1,6.5,0.1,0,0,1,7,0.372,0.13,0.28,0.07,271,97,34,63,18,59
Delhi,110011,2025-07-11,14463,17,384,84.9,89.6,23.5,49.8,6.7,0.1,0,0,1,7,0.36,0.13,0.279,0.07,287,97,29,72,24,65
Delhi,110011,2025-07-12,14463,17,384,84.3,93.3,26.1,42.7,5.7,1.3,1,0,1,7,0.356,0.13,0.251,0.07,300,104,44,66,21,65
Delhi,110011,2025-07-13,14463,17,384,88.2,101.8,21.0,49.9,7.1,2.3,1,0,1,7,0.387,0.13,0.279,0.07,303,102,37,77,17,70
Delhi,110011,2025-07-14,14463,17,384,87.3,105.5,23.7,55.5,5.9,1.6,0,0,1,7,0.374,0.13,0.302,0.07,297,93,33,78,23,70
Delhi,110011,2025-07-15,14463,17,384,73.2,99.0,22.9,47.1,6.2,2.5,0,0,1,7,0.289,0.13,0.268,0.07,271,79,34,69,17,72
Delhi,110011,2025-07-16,14463,17,384,94.9,108.5,22.1,45.3,7.3,0.2,0,0,1,7,0.419,0.13,0.261,0.07,288,111,34,62,19,62
Delhi,110011,2025-07-17,14463,17,384,76.3,82.5,24.3,47.6,6.1,0.7,0,0,1,7,0.308,0.13,0.27,0.07,287,69,43,82,18,75
Delhi,110011,2025-07-18,14463,17,384,72.4,94.2,25.8,40.4,7.5,0.8,0,0,1,7,0.285,0.13,0.242,0.07,266,78,32,73,15,68
Delhi,110011,2025-07-19,14463,17,384,73.2,92.7,23.8,37.7,6.2,0.2,1,0,1,7,0.289,0.13,0.231,0.07,292,93,27,67,18,87
Delhi,110011,2025-07-20,14463,17,384,81.1,100.0,23.6,44.5,5.7,2.6,1,0,1,7,0.336,0.13,0.258,0.07,307,94,34,72,27,80
Delhi,110011,2025-07-21,14463,17,384,75.4,83.1,22.0,41.3,4.7,0.7,0,0,1,7,0.302,0.13,0.245,0.07,287,88,36,71,26,66
Delhi,110011,2025-07-22,14463,17,384,81.8,99.2,20.8,47.4,7.2,1.2,0,0,1,7,0.351,0.13,0.27,0.07,275,94,36,65,18,62
Delhi,110011,2025-07-23,14463,17,384,80.9,100.6,21.9,40.7,7.2,3.6,0,0,1,7,0.336,0.13,0.263,0.07,273,87,39,62,12,73
Delhi,110011,2025-07-24,14463,17,384,97.8,107.9,20.4,39.3,7.1,3.2,0,0,1,7,0.45,0.13,0.257,0.07,323,106,41,69,23,84
Delhi,110011,2025-07-25,14463,17,384,94.7,108.9,22.0,45.9,5.8,1.1,0,0,1,7,0.419,0.13,0.264,0.07,292,113,32,75,16,56
Delhi,110011,2025-07-26,14463,17,384,73.7,87.3,22.1,39.8,6.6,0.4,1,0,1,7,0.292,0.13,0.239,0.07,299,77,43,87,18,74
Delhi,110011,2025-07-27,14463,17,384,97.2,138.8,23.4,48.6,5.9,1.3,1,0,1,7,0.433,0.13,0.274,0.07,305,117,27,72,16,73
Delhi,110011,2025-07-28,14463,17,384,93.2,116.8,20.9,50.0,6.1,2.2,0,0,1,7,0.418,0.13,0.28,0.07,307,109,35,77,22,64
Delhi,110011,2025-07-29,14463,17,384,98.7,117.5,20.0,49.6,7.3,4.2,0,0,1,7,0.458,0.13,0.298,0.07,307,98,36,80,25,68
Delhi,110011,2025-07-30,14463,17,384,94.3,119.9,18.8,46.0,5.8,1.1,0,0,1,7,0.441,0.13,0.264,0.07,292,114,31,70,14,63
Delhi,110011,2025-07-31,14463,17,384,88.0,99.1,19.8,44.7,5.8,0.2,0,0,1,7,0.396,0.13,0.259,0.07,295,113,25,71,17,69
Delhi,110011,2025-08-01,14463,17,384,74.4,89.7,18.5,46.1,6.1,3.9,0,0,1,8,0.324,0.13,0.284,0.07,296,104,32,75,29,56
Delhi,110011,2025-08-02,14463,17,384,81.0,99.3,20.6,47.9,6.0,5.5,1,0,1,8,0.347,0.13,0.292,0.07,332,113,42,78,15,84
Delhi,110011,2025-08-03,14463,17,384,96.4,115.7,20.6,45.5,6.2,3.5,1,0,1,8,0.44,0.13,0.282,0.07,315,113,36,77,26,63
Delhi,110011,2025-08-04,14463,17,384,83.2,109.6,20.1,40.7,6.7,3.1,0,0,1,8,0.365,0.13,0.263,0.07,291,109,32,68,20,62
Delhi,110011,2025-08-05,14463,17,384,76.1,104.7,19.7,45.9,5.9,1.6,0,0,1,8,0.325,0.13,0.264,0.07,277,85,41,74,17,60
Delhi,110011,2025-08-06,14463,17,384,91.3,103.0,19.4,39.9,6.8,6.7,0,0,1,8,0.418,0.13,0.26,0.07,328,133,33,75,22,65
Delhi,110011,2025-08-07,14463,17,384,74.6,92.8,19.6,43.0,6.0,0.9,0,0,1,8,0.317,0.13,0.252,0.07,281,102,27,55,20,77
Delhi,110011,2025-08-08,14463,17,384,78.8,94.0,19.8,43.0,6.1,4.0,0,0,1,8,0.341,0.13,0.272,0.07,293,96,29,79,21,68
Delhi,110011,2025-08-09,14463,17,384,91.0,106.4,18.3,50.5,6.4,5.3,1,0,1,8,0.426,0.13,0.302,0.07,345,121,39,98,18,69
Delhi,110011,2025-08-10,14463,17,384,91.3,93.4,19.4,50.2,5.4,14.0,1,0,1,8,0.419,0.13,0.301,0.07,317,117,40,92,14,54
Delhi,110011,2025-08-11,14463,17,384,71.9,103.5,20.2,38.9,5.7,0.9,0,0,1,8,0.296,0.13,0.236,0.07,289,74,36,73,20,86
Delhi,110011,2025-08-12,14463,17,384,91.9,123.4,21.8,48.6,7.9,10.1,0,0,1,8,0.403,0.13,0.294,0.07,304,104,44,70,22,64
Delhi,110011,2025-08-13,14463,17,384,91.3,114.3,18.3,43.9,5.4,3.6,0,0,1,8,0.428,0.13,0.276,0.07,301,113,29,65,25,69
Delhi,110011,2025-08-14,14463,17,384,94.2,110.8,19.9,41.2,5.6,5.2,0,0,1,8,0.432,0.13,0.265,0.07,305,109,31,72,21,72
Delhi,110011,2025-08-15,14463,17,384,74.9,82.1,18.7,33.0,4.8,6.3,0,1,1,8,0.526,0.33,0.232,0.09,328,114,75,57,16,66
Delhi,110011,2025-08-16,14463,17,384,83.6,101.0,18.0,52.6,3.5,1.7,1,0,1,8,0.384,0.13,0.29,0.07,318,109,38,80,21,70
Delhi,110011,2025-08-17,14463,17,384,86.9,103.1,18.3,41.5,6.7,9.2,1,0,1,8,0.401,0.13,0.266,0.07,332,126,40,87,17,62
Delhi,110011,2025-08-18,14463,17,384,83.1,94.2,19.3,51.3,5.2,6.5,0,0,1,8,0.37,0.13,0.305,0.07,307,102,43,75,20,67
Delhi,110011,2025-08-19,14463,17,384,75.2,82.2,18.2,38.4,5.7,1.4,0,0,1,8,0.332,0.13,0.233,0.07,301,96,31,78,22,74
Delhi,110011,2025-08-20,14463,17,384,88.4,94.6,18.5,48.7,5.8,2.2,0,0,1,8,0.408,0.13,0.275,0.07,295,114,32,79,18,52
Delhi,110011,2025-08-21,14463,17,384,87.1,101.7,16.9,49.3,6.1,6.8,0,0,1,8,0.414,0.13,0.297,0.07,312,117,35,76,17,67
Delhi,110011,2025-08-22,14463,17,384,86.0,105.0,16.2,52.5,5.9,1.6,0,0,1,8,0.413,0.13,0.29,0.07,280,112,32,55,17,64
Delhi,110011,2025-08-23,14463,17,384,79.5,77.7,17.3,46.6,4.4,4.5,1,0,1,8,0.365,0.13,0.286,0.07,292,83,34,86,20,69
Delhi,110011,2025-08-24,14463,17,384,89.2,108.9,16.9,40.9,5.4,7.4,1,0,1,8,0.426,0.13,0.264,0.07,332,117,36,82,24,73
Delhi,110011,2025-08-25,14463,17,384,75.4,100.0,15.5,43.4,4.4,0.4,0,0,1,8,0.354,0.13,0.253,0.07,286,99,33,74,20,60
Delhi,110011,2025-08-26,14463,17,384,75.1,87.5,16.1,55.2,6.3,8.4,0,0,1,8,0.347,0.13,0.321,0.07,282,78,35,97,22,50
Delhi,110011,2025-08-27,14463,17,384,86.6,101.1,17.0,46.5,5.0,2.2,0,0,1,8,0.41,0.13,0.266,0.07,297,107,51,67,9,63
Delhi,110011,2025-08-28,14463,17,384,86.9,97.6,16.7,44.5,4.8,7.7,0,0,1,8,0.414,0.13,0.278,0.07,332,126,27,87,23,69
Delhi,110011,2025-08-29,14463,17,384,87.6,111.1,15.6,39.6,4.4,2.4,0,0,1,8,0.427,0.13,0.238,0.07,303,119,41,53,25,65
Delhi,110011,2025-08-30,14463,17,384,92.7,112.3,16.0,43.3,5.4,8.2,1,0,1,8,0.454,0.13,0.273,0.07,347,126,35,90,18,78
Delhi,110011,2025-08-31,14463,17,384,98.0,114.0,15.4,43.1,4.6,1.5,1,0,1,8,0.491,0.13,0.252,0.07,317,138,34,60,18,67
Delhi,110011,2025-09-01,14463,17,384,87.5,101.3,14.1,43.0,3.6,0.3,0,0,1,9,0.438,0.13,0.252,0.07,288,116,35,51,24,62
Delhi,110011,2025-09-02,14463,17,384,75.6,99.9,17.9,38.6,4.8,4.8,0,0,1,9,0.337,0.13,0.255,0.07,280,96,32,66,18,68
Delhi,110011,2025-09-03,14463,17,384,85.8,111.6,17.1,46.3,5.7,0.6,0,0,1,9,0.404,0.13,0.265,0.07,324,124,47,77,16,60
Delhi,110011,2025-09-04,14463,17,384,97.0,100.9,15.1,42.1,4.4,0.1,0,0,1,9,0.487,0.13,0.248,0.07,290,128,27,64,12,59
Delhi,110011,2025-09-05,14463,17,384,98.7,108.0,16.3,42.3,5.0,0.1,0,0,1,9,0.488,0.13,0.249,0.07,287,128,29,69,10,51
Delhi,110011,2025-09-06,14463,17,384,89.5,104.8,15.8,41.2,5.1,0.7,1,0,1,9,0.436,0.13,0.245,0.07,319,125,36,78,20,60
Delhi,110011,2025-09-07,14463,17,384,100.7,110.9,15.3,48.1,4.8,0.3,1,0,1,9,0.508,0.13,0.272,0.07,322,126,34,73,22,67
Delhi,110011,2025-09-08,14463,17,384,97.2,105.5,14.8,43.2,4.4,0.3,0,0,1,9,0.49,0.13,0.253,0.07,310,140,36,51,26,57
Delhi,110011,2025-09-09,14463,17,384,94.5,120.3,15.8,47.0,4.0,0.0,0,0,1,9,0.466,0.13,0.268,0.07,303,120,34,61,19,69
Delhi,110011,2025-09-10,14463,17,384,83.6,96.6,11.8,46.9,5.6,1.5,0,0,1,9,0.433,0.13,0.268,0.07,313,122,29,71,27,64
Delhi,110011,2025-09-11,14463,17,384,75.7,83.1,16.1,45.2,5.1,0.7,0,0,1,9,0.352,0.13,0.261,0.07,313,101,44,70,18,80
Delhi,110011,2025-09-12,14463,17,384,87.7,113.1,15.6,49.0,4.0,0.0,0,0,1,9,0.427,0.13,0.276,0.07,298,115,37,54,21,71
Delhi,110011,2025-09-13,14463,17,384,90.5,106.5,15.5,50.8,3.8,0.9,1,0,1,9,0.445,0.13,0.283,0.07,327,126,48,72,19,62
Delhi,110011,2025-09-14,14463,17,384,82.1,98.6,14.0,39.6,4.5,0.3,1,0,1,9,0.407,0.13,0.238,0.07,305,110,30,85,17,63
Delhi,110011,2025-09-15,14463,17,384,78.4,98.8,15.2,39.2,4.7,0.8,0,0,1,9,0.375,0.13,0.237,0.07,296,116,32,57,25,66
Delhi,110011,2025-09-16,14463,17,384,75.4,92.2,15.1,45.3,5.5,1.3,0,0,1,9,0.358,0.13,0.261,0.07,261,100,33,56,11,61
Delhi,110011,2025-09-17,14463,17,384,103.2,123.7,15.0,44.7,4.2,0.1,0,0,1,9,0.525,0.13,0.259,0.07,308,120,28,75,10,75
Delhi,110011,2025-09-18,14463,17,384,87.3,119.0,16.0,52.6,5.1,0.6,0,0,1,9,0.422,0.13,0.29,0.07,309,103,33,88,17,68
Delhi,110011,2025-09-19,14463,17,384,75.7,88.5,14.8,47.2,4.7,0.3,0,0,1,9,0.362,0.13,0.269,0.07,284,92,31,76,23,62
Delhi,110011,2025-09-20,14463,17,384,84.4,101.5,13.3,48.7,3.7,0.2,1,0,1,9,0.426,0.13,0.275,0.07,324,133,34,82,20,55
Delhi,110011,2025-09-21,14463,17,384,84.5,92.6,13.8,50.8,3.8,0.5,1,0,1,9,0.423,0.13,0.283,0.07,332,123,35,74,24,76
Delhi,110011,2025-09-22,14463,17,384,90.3,97.0,16.2,43.3,4.5,1.0,0,0,1,9,0.438,0.13,0.253,0.07,297,116,37,57,21,66
Delhi,110011,2025-09-23,14463,17,384,78.6,83.2,14.9,49.9,5.5,0.1,0,0,1,9,0.379,0.13,0.28,0.07,308,95,35,82,20,76
Delhi,110011,2025-09-24,14463,17,384,84.1,97.5,14.5,46.5,5.0,3.8,0,0,1,9,0.414,0.13,0.286,0.07,295,102,29,84,25,55
Delhi,110011,2025-09-25,14463,17,384,93.7,112.4,12.5,39.4,3.7,0.0,0,0,1,9,0.488,0.13,0.238,0.07,273,95,28,62,23,65
Delhi,110011,2025-09-26,14463,17,384,73.6,83.7,13.5,46.8,3.7,0.5,0,0,1,9,0.359,0.13,0.267,0.07,289,88,35,75,27,64
Delhi,110011,2025-09-27,14463,17,384,88.2,117.5,14.2,35.5,3.3,0.3,1,0,1,9,0.442,0.13,0.222,0.07,316,123,45,62,6,80
Delhi,110011,2025-09-28,14463,17,384,65.0,77.0,14.3,43.2,4.8,0.0,1,0,1,9,0.301,0.13,0.253,0.07,328,106,45,78,20,79
Delhi,110011,2025-09-29,14463,17,384,83.6,97.1,15.6,46.0,4.5,0.1,0,0,1,9,0.403,0.13,0.264,0.07,302,111,40,64,17,70
Delhi,110011,2025-09-30,14463,17,384,79.6,103.0,13.4,46.3,4.9,0.7,0,0,1,9,0.397,0.13,0.265,0.07,306,108,35,60,18,85
Delhi,110011,2025-10-01,14463,17,384,81.1,102.2,13.9,56.7,4.6,3.6,0,0,1,10,0.401,0.13,0.327,0.07,314,121,38,69,16,70
Delhi,110011,2025-10-02,14463,17,384,92.2,107.5,12.7,53.6,4.7,0.9,0,1,1,10,0.678,0.33,0.294,0.09,346,145,70,49,20,62
Delhi,110011,2025-10-03,14463,17,384,88.8,101.7,14.2,47.5,3.8,0.5,0,0,1,10,0.445,0.13,0.27,0.07,301,109,42,79,20,51
Delhi,110011,2025-10-04,14463,17,384,96.0,112.8,13.2,47.3,3.4,0.6,1,0,1,10,0.496,0.13,0.269,0.07,326,127,42,74,24,59
Delhi,110011,2025-10-05,14463,17,384,80.8,83.6,15.7,41.6,4.8,0.1,1,0,1,10,0.386,0.13,0.247,0.07,318,110,44,79,23,62
Delhi,110011,2025-10-06,14463,17,384,87.7,97.2,14.5,57.7,4.6,1.0,0,0,1,10,0.436,0.13,0.311,0.07,324,113,43,75,24,69
Delhi,110011,2025-10-07,14463,17,384,84.5,103.1,13.3,51.4,5.6,0.0,0,0,1,10,0.427,0.13,0.286,0.07,305,113,42,83,18,49
Delhi,110011,2025-10-08,14463,17,384,81.6,93.1,17.1,44.6,3.9,0.1,0,0,1,10,0.379,0.13,0.259,0.07,295,85,38,72,26,74
Delhi,110011,2025-10-09,14463,17,384,94.7,105.2,13.6,51.6,5.5,1.1,0,0,1,10,0.485,0.13,0.286,0.07,322,120,37,71,29,65
Delhi,110011,2025-10-10,14463,17,384,84.4,99.3,15.4,55.1,4.3,0.8,0,0,1,10,0.409,0.13,0.3,0.07,295,95,43,69,25,63
Delhi,110011,2025-10-11,14463,17,384,80.2,95.2,16.0,51.4,3.0,0.5,1,0,1,10,0.379,0.13,0.286,0.07,326,111,36,79,14,86
Delhi,110011,2025-10-12,14463,17,384,90.1,90.7,13.9,44.0,4.0,0.8,1,0,1,10,0.455,0.13,0.256,0.07,332,110,36,74,19,93
Delhi,110011,2025-10-13,14463,17,384,69.1,83.6,15.5,54.6,4.5,0.3,0,0,1,10,0.316,0.13,0.298,0.07,282,83,33,78,15,73
Delhi,110011,2025-10-14,14463,17,384,89.1,104.1,14.5,54.1,4.3,0.3,0,0,1,10,0.445,0.13,0.296,0.07,323,107,42,89,20,65
Delhi,110011,2025-10-15,14463,17,384,62.0,73.1,14.9,54.4,4.6,0.0,0,0,1,10,0.278,0.13,0.298,0.07,275,71,28,82,17,77
Delhi,110011,2025-10-16,14463,17,384,97.0,105.9,15.1,43.7,3.8,5.4,0,0,1,10,0.487,0.13,0.275,0.07,336,124,35,88,22,67
Delhi,110011,2025-10-17,14463,17,384,86.5,92.9,13.7,56.0,4.6,2.6,0,0,1,10,0.435,0.13,0.304,0.07,307,117,38,71,19,62
Delhi,110011,2025-10-18,14463,17,384,75.7,85.1,13.7,46.8,4.5,0.6,1,0,1,10,0.371,0.13,0.267,0.07,289,97,37,66,24,65
Delhi,110011,2025-10-19,14463,17,384,99.7,122.7,13.4,55.5,4.7,1.0,1,0,1,10,0.517,0.13,0.302,0.07,313,111,38,81,21,62
Delhi,110011,2025-10-20,14463,17,384,88.0,107.3,16.2,49.9,4.4,3.3,0,1,1,10,0.625,0.33,0.3,0.09,345,125,72,79,14,55
Delhi,110011,2025-10-21,14463,17,384,86.4,114.6,16.5,52.9,4.0,2.1,0,0,1,10,0.413,0.13,0.292,0.07,284,113,28,50,16,77
Delhi,110011,2025-10-22,14463,17,384,80.2,90.2,14.1,52.8,3.5,1.1,0,0,1,10,0.394,0.13,0.291,0.07,294,100,45,72,17,60
Delhi,110011,2025-10-23,14463,17,384,108.5,112.9,16.1,47.1,2.7,0.1,0,0,1,10,0.549,0.13,0.268,0.07,302,125,28,63,18,68
Delhi,110011,2025-10-24,14463,17,384,84.1,96.1,16.1,59.7,4.2,2.6,0,0,1,10,0.401,0.13,0.319,0.07,308,108,35,74,16,75
Delhi,110011,2025-10-25,14463,17,384,98.2,122.5,14.4,52.7,3.9,0.0,1,0,1,10,0.5,0.13,0.291,0.07,321,144,29,82,12,54
Delhi,110011,2025-10-26,14463,17,384,75.6,94.5,14.7,51.2,3.4,0.8,1,0,1,10,0.362,0.13,0.285,0.07,308,113,35,80,19,61
Delhi,110011,2025-10-27,14463,17,384,82.7,92.6,18.9,53.6,3.8,3.4,0,0,1,10,0.371,0.13,0.315,0.07,290,107,37,67,17,62
Delhi,110011,2025-10-28,14463,17,384,79.7,101.8,16.4,56.4,4.6,2.2,0,0,1,10,0.373,0.13,0.306,0.07,280,96,32,87,12,53
Delhi,110011,2025-10-29,14463,17,384,86.5,97.3,15.9,57.8,4.3,1.7,0,0,1,10,0.418,0.13,0.311,0.07,310,112,41,67,14,76
Delhi,110011,2025-10-30,14463,17,384,87.7,88.7,17.0,61.0,3.3,0.2,0,0,1,10,0.416,0.13,0.324,0.07,299,95,33,90,18,63
Delhi,110011,2025-10-31,14463,17,384,79.7,81.4,16.6,53.4,4.1,1.3,0,0,1,10,0.371,0.13,0.293,0.07,294,98,37,80,24,55
Delhi,110011,2025-11-01,14463,17,384,111.8,126.4,15.0,51.1,4.9,0.5,1,1,1,11,0.777,0.38,0.284,0.09,391,174,79,69,19,50
Delhi,110011,2025-11-02,14463,17,384,100.6,114.6,18.9,50.8,3.6,0.8,1,0,1,11,0.478,0.18,0.283,0.07,316,123,34,72,19,68
Delhi,110011,2025-11-03,14463,17,384,90.3,109.4,17.2,54.1,5.8,2.9,0,0,1,11,0.431,0.18,0.296,0.07,301,108,41,78,16,58
Delhi,110011,2025-11-04,14463,17,384,98.2,110.8,15.6,51.6,3.9,2.6,0,0,1,11,0.49,0.18,0.286,0.07,307,133,48,71,11,44
Delhi,110011,2025-11-05,14463,17,384,97.7,120.4,17.2,47.5,4.0,0.9,0,0,1,11,0.475,0.18,0.27,0.07,300,138,37,54,13,58
Delhi,110011,2025-11-06,14463,17,384,95.8,102.8,14.9,46.8,3.7,1.4,0,0,1,11,0.482,0.18,0.267,0.07,293,125,36,64,15,53
Delhi,110011,2025-11-07,14463,17,384,94.1,114.6,17.9,64.5,3.7,1.0,0,0,1,11,0.447,0.18,0.338,0.07,326,112,48,99,19,48
Delhi,110011,2025-11-08,14463,17,384,101.3,114.8,16.7,54.8,5.5,3.2,1,0,1,11,0.5,0.18,0.319,0.07,294,111,34,85,18,46
Delhi,110011,2025-11-09,14463,17,384,104.9,119.5,17.0,52.4,3.2,7.7,1,0,1,11,0.52,0.18,0.309,0.07,349,125,54,80,14,76
Delhi,110011,2025-11-10,14463,17,384,94.9,120.3,16.2,54.1,4.0,0.7,0,0,1,11,0.466,0.18,0.296,0.07,325,115,51,82,22,55
Delhi,110011,2025-11-11,14463,17,384,116.4,127.8,16.8,52.1,4.4,1.6,0,0,1,11,0.59,0.18,0.289,0.07,328,140,50,68,13,57
Delhi,110011,2025-11-12,14463,17,384,105.1,124.7,17.7,51.4,4.6,2.7,0,1,1,11,0.715,0.38,0.286,0.09,331,140,64,59,15,53
Delhi,110011,2025-11-13,14463,17,384,90.7,117.9,16.0,56.3,4.6,0.0,0,0,1,11,0.442,0.18,0.305,0.07,308,100,49,71,17,71
Delhi,110011,2025-11-14,14463,17,384,85.1,98.6,17.2,49.8,4.7,2.1,0,0,1,11,0.399,0.18,0.279,0.07,304,93,55,72,28,56
Delhi,110011,2025-11-15,14463,17,384,95.8,119.9,16.3,52.2,3.6,0.8,1,0,1,11,0.47,0.18,0.289,0.07,342,120,56,73,23,70
Delhi,110011,2025-11-16,14463,17,384,94.2,110.5,17.5,54.1,3.5,2.6,1,0,1,11,0.451,0.18,0.296,0.07,315,115,45,83,13,59
Delhi,110011,2025-11-17,14463,17,384,100.8,110.4,19.3,48.8,3.9,1.1,0,0,1,11,0.476,0.18,0.275,0.07,298,112,49,62,17,58
Delhi,110011,2025-11-18,14463,17,384,92.7,96.6,15.6,58.3,2.9,3.4,0,0,1,11,0.457,0.18,0.333,0.07,317,118,42,77,18,62
Delhi,110011,2025-11-19,14463,17,384,84.1,85.2,19.1,53.1,4.9,1.4,0,0,1,11,0.378,0.18,0.293,0.07,281,85,41,69,14,72
Delhi,110011,2025-11-20,14463,17,384,86.1,106.2,18.9,53.2,4.3,2.2,0,0,1,11,0.392,0.18,0.293,0.07,295,79,67,75,18,56
Delhi,110011,2025-11-21,14463,17,384,112.1,127.6,17.9,57.2,3.1,1.3,0,0,1,11,0.555,0.18,0.309,0.07,322,141,34,68,18,61
Delhi,110011,2025-11-22,14463,17,384,95.8,111.5,18.4,54.7,5.0,0.2,1,0,1,11,0.454,0.18,0.299,0.07,325,113,39,82,18,73
Delhi,110011,2025-11-23,14463,17,384,88.3,102.4,21.7,60.7,4.3,2.1,1,0,1,11,0.382,0.18,0.323,0.07,326,84,47,96,27,72
Delhi,110011,2025-11-24,14463,17,384,82.0,96.6,20.5,65.0,3.0,0.0,0,0,1,11,0.354,0.18,0.34,0.07,286,85,45,86,15,55
Delhi,110011,2025-11-25,14463,17,384,103.4,116.4,20.9,52.8,4.3,3.8,0,0,1,11,0.479,0.18,0.311,0.07,302,104,41,78,20,59
Delhi,110011,2025-11-26,14463,17,384,101.9,112.9,18.6,60.3,4.6,0.0,0,0,1,11,0.489,0.18,0.321,0.07,311,113,44,77,13,64
Delhi,110012,2024-11-27,28451,15,328,88.5,101.8,22.4,55.4,4.9,3.2,0,0,1,11,0.381,0.18,0.322,0.07,378,109,64,98,21,86
Delhi,110012,2024-11-28,28451,15,328,97.6,119.1,19.8,51.0,4.2,0.0,0,0,1,11,0.453,0.18,0.284,0.07,386,149,63,79,25,70
Delhi,110012,2024-11-29,28451,15,328,94.3,106.3,23.4,51.3,4.5,0.4,0,0,1,11,0.416,0.18,0.285,0.07,367,122,67,90,21,67
Delhi,110012,2024-11-30,28451,15,328,89.7,106.0,21.5,50.1,4.3,3.3,1,0,1,11,0.392,0.18,0.3,0.07,374,133,39,98,31,73
Delhi,110012,2024-12-01,28451,15,328,102.5,126.5,17.1,57.1,5.2,4.3,1,0,1,12,0.504,0.18,0.328,0.07,400,143,56,89,19,93
Delhi,110012,2024-12-02,28451,15,328,92.8,108.4,19.0,59.7,4.0,1.4,0,0,1,12,0.431,0.18,0.319,0.07,363,117,51,98,26,71
Delhi,110012,2024-12-03,28451,15,328,92.5,108.5,21.7,59.9,5.2,0.1,0,0,1,12,0.407,0.18,0.32,0.07,360,110,51,102,19,78
Delhi,110012,2024-12-04,28451,15,328,89.0,93.3,21.8,58.2,5.0,0.3,0,0,1,12,0.385,0.18,0.313,0.07,346,125,51,76,25,69
Delhi,110012,2024-12-05,28451,15,328,88.1,103.2,22.0,60.8,4.4,0.1,0,0,1,12,0.379,0.18,0.323,0.07,366,126,46,108,19,67
Delhi,110012,2024-12-06,28451,15,328,98.5,122.0,23.7,58.9,3.9,0.3,0,0,1,12,0.441,0.18,0.316,0.07,341,132,43,90,14,62
Delhi,110012,2024-12-07,28451,15,328,98.6,122.0,23.8,62.0,3.3,1.4,1,0,1,12,0.442,0.18,0.328,0.07,396,125,58,93,26,94
Delhi,110012,2024-12-08,28451,15,328,106.6,111.1,25.1,60.5,4.1,0.2,1,0,1,12,0.489,0.18,0.322,0.07,379,136,59,96,20,68
Delhi,110012,2024-12-09,28451,15,328,95.3,109.6,24.1,62.0,4.4,0.9,0,0,1,12,0.422,0.18,0.328,0.07,371,115,64,107,18,67
Delhi,110012,2024-12-10,28451,15,328,87.9,103.9,23.3,59.6,3.7,0.3,0,0,1,12,0.378,0.18,0.319,0.07,358,103,55,99,21,80
Delhi,110012,2024-12-11,28451,15,328,97.7,122.6,22.8,57.9,5.0,0.3,0,0,1,12,0.436,0.18,0.312,0.07,338,117,57,76,13,75
Delhi,110012,2024-12-12,28451,15,328,83.0,118.1,24.2,61.1,4.8,1.5,0,0,1,12,0.348,0.18,0.325,0.07,354,115,51,81,20,87
Delhi,110012,2024-12-13,28451,15,328,106.0,123.6,24.7,68.2,3.3,1.4,0,0,1,12,0.486,0.18,0.353,0.07,379,136,58,103,20,62
Delhi,110012,2024-12-14,28451,15,328,81.4,90.3,23.5,52.1,5.3,0.1,1,0,1,12,0.338,0.18,0.289,0.07,351,100,69,80,21,81
Delhi,110012,2024-12-15,28451,15,328,103.2,115.9,24.4,55.0,6.2,0.0,1,0,1,12,0.469,0.18,0.3,0.07,384,129,51,90,24,90
Delhi,110012,2024-12-16,28451,15,328,98.4,100.9,24.6,68.3,4.3,0.3,0,0,1,12,0.44,0.18,0.353,0.07,356,131,52,89,16,68
Delhi,110012,2024-12-17,28451,15,328,80.8,83.7,24.5,62.3,4.9,0.1,0,0,1,12,0.335,0.18,0.329,0.07,353,95,48,118,18,74
Delhi,110012,2024-12-18,28451,15,328,86.8,105.1,25.2,60.3,3.6,2.2,0,0,1,12,0.371,0.18,0.321,0.07,343,105,57,95,17,69
Delhi,110012,2024-12-19,28451,15,328,108.6,109.9,23.2,59.9,5.0,0.3,0,0,1,12,0.502,0.18,0.319,0.07,376,148,47,92,17,72
Delhi,110012,2024-12-20,28451,15,328,96.1,113.2,26.5,59.9,4.3,0.1,0,0,1,12,0.426,0.18,0.32,0.07,366,134,48,82,26,76
